Edge ID,SCATS_Source,SCATS_Target,Source,Target,Path Length (m),Path Nodes
B052,4035,4034,12193947239,4326585007,782.36,"4326585007 ,11649391530 ,4142788511 ,29936554 ,4142788513 ,2267850117 ,9085153995 ,3238961709 ,2267850112 ,2267850114 ,2267850113 ,2267848088 ,2267848035 ,304705286 ,11649391437 ,304705474 ,11649391433 ,11649391417 ,304704695 ,304705553 ,11649391430 ,7430434638 ,304704893 ,12193947229 ,12193947226 ,2414443005 ,21643796 ,304704823 ,7430434640 ,1928226015 ,12102617980 ,7302035202 ,12193947239"
B053,4324,4034,21643772,4326585007,2015.98,"4326585007 ,11649391530 ,4142788511 ,29936554 ,11649391528 ,4326585008 ,12035221175 ,4142788490 ,10671969992 ,311901127 ,7406122239 ,29960343 ,2245577417 ,11649391565 ,304705278 ,11649391563 ,7824914391 ,304705227 ,11649391508 ,7824909161 ,11395293665 ,12039297385 ,309975117 ,2815396513 ,2245577418 ,11066524945 ,304705215 ,2815396505 ,309975281 ,309975083 ,304704681 ,2245577415 ,309975063 ,12169514677 ,29960342 ,304704449 ,309972751 ,2245577416 ,304704443 ,2938998243 ,304704440 ,8808355492 ,2080740191 ,309972045 ,309972112 ,12039297386 ,304704429 ,7404806011 ,7404806010 ,309971000 ,9832354940 ,21643772"
B054,4035,4266,12193947239,12212736700,2068.76,"12212736700 ,11651397062 ,12212736699 ,11651397063 ,9832354057 ,5415776705 ,311412174 ,2170492154 ,730619650 ,346140954 ,5217591485 ,270667693 ,346141005 ,10585448686 ,2171162549 ,12548463165 ,2171162526 ,246707521 ,12548463163 ,2938998293 ,11785018320 ,1196188723 ,11785018319 ,304715768 ,346139686 ,304715774 ,304763474 ,304715767 ,346140326 ,7406255254 ,1800095334 ,7957744338 ,12548618460 ,12193945358 ,12193945362 ,1800095333 ,7957744340 ,7957744339 ,1889485053 ,11648874758 ,12193945357 ,7406255255 ,346140389 ,12548657218 ,12193945354 ,10899456739 ,5927461916 ,12548657223 ,12548657234 ,12548657220 ,346140238 ,12548657221 ,12548657219 ,304704771 ,12193945389 ,346139303 ,12193945393 ,617555647 ,12193947014 ,6345037870 ,12193947012 ,304763575 ,6344975209 ,12020101399 ,304764297 ,304704854 ,12193947109 ,304764191 ,12193947111 ,304763735 ,12193947112 ,12193947113 ,12193947234 ,304763715 ,12193947235 ,264823655 ,264823656 ,9128520145 ,1928225936 ,12193947240 ,30221051 ,12193947268 ,2267848069 ,12193947237 ,12193947239"
B056,4035,3122,12193947239,21643749,1094.73,"21643749 ,311414300 ,10825640071 ,311407414 ,311416237 ,1562154247 ,311407551 ,1562154246 ,311413225 ,311413580 ,311416277 ,311413465 ,311413466 ,311413467 ,10211256890 ,311416596 ,10211256885 ,1928226005 ,2267848064 ,7302035201 ,264823821 ,264823663 ,12193947238 ,1889480121 ,12193947237 ,12193947239"
B057,3120,4040,5240477277,9411446211,1134.53,"9411446211 ,12039406978 ,12039406973 ,9411446212 ,1457634961 ,9411423142 ,6662964763 ,4142857471 ,3842075387 ,2953713813 ,1921021593 ,1428953427 ,2953713783 ,1428953428 ,6672790746 ,6679687527 ,21650912 ,10187215435 ,6679687531 ,255024009 ,2958150606 ,1921013073 ,2267848095 ,2267848091 ,255023900 ,311404663 ,9497303822 ,8173459016 ,1723972597 ,9497303823 ,21643786 ,311405946 ,311407764 ,7404318645 ,7404318646 ,311407840 ,311409369 ,12102617976 ,12102617978 ,12102617977 ,5240477278 ,21643700 ,5240477277"
B058,3812,4040,9279635959,9411446211,726.59,"9411446211 ,12039406978 ,12039406973 ,12039406974 ,12039406975 ,12039406972 ,12039406976 ,12039406977 ,2252975135 ,9411446204 ,9411423143 ,7387295443 ,3524371522 ,4681504438 ,4682831039 ,9411504786 ,4681504432 ,4681504431 ,9411668922 ,4682831041 ,4682831044 ,311436421 ,3812220557 ,2300311978 ,4231826442 ,7824664785 ,4231826439 ,312678759 ,3812217470 ,9411646968 ,3814717946 ,9411646967 ,4682842667 ,1014404632 ,1014404667 ,311436477 ,8455305447 ,4231826447 ,392645141 ,4231826470 ,9411746370 ,4568424048 ,392645299 ,4231827895 ,9279635959"
B059,3804,4040,21650937,9411446211,628.31,"9411446211 ,12039406978 ,12039406973 ,12039406974 ,12039406975 ,12039406972 ,9411463824 ,1457634953 ,9411446207 ,8954180866 ,7824640896 ,7824640897 ,313369311 ,4231826450 ,4681504436 ,3374157976 ,9411488345 ,3374157958 ,311436268 ,9411529100 ,9411488344 ,4681513147 ,311436437 ,4231826486 ,311436258 ,311436478 ,311436242 ,311436519 ,21650937"
B060,3122,4040,21643749,9411446211,1675.41,"9411446211 ,12039406978 ,12039406973 ,9411446212 ,1457634961 ,9411423142 ,6662964763 ,4142857471 ,3842075387 ,2953713813 ,1921021593 ,1428953427 ,2953713783 ,1428953428 ,6672790746 ,6679687527 ,21650912 ,10187215435 ,6679687531 ,255024009 ,2958150606 ,1921013073 ,2267848095 ,2267848091 ,255023900 ,311404663 ,4142788517 ,9497286104 ,6679601865 ,1723976477 ,934447238 ,311406316 ,934447240 ,311406506 ,311404895 ,311404898 ,617552040 ,311404900 ,9322934798 ,1723976476 ,311404901 ,617552054 ,617552053 ,617552052 ,617552051 ,311405041 ,617552050 ,617552049 ,617552048 ,311405042 ,311405796 ,311407292 ,617552023 ,617552024 ,617552025 ,617552026 ,617552027 ,617552028 ,4177423694 ,4682862161 ,1921013080 ,7466171520 ,21643749"
B061,4040,4266,9411446211,12212736700,1400.34,"12212736700 ,11651397062 ,12212736697 ,11651397064 ,2170492258 ,9832354854 ,995942528 ,311411487 ,6662866332 ,6662866342 ,11781689476 ,11781689478 ,11781689480 ,11781689482 ,11781689484 ,6662866379 ,11651397066 ,12548777819 ,12548777820 ,1920971268 ,12548777821 ,8813726390 ,12548777822 ,1920971269 ,1920971271 ,11781685383 ,1920986022 ,21643690 ,11651582870 ,1014404631 ,304956602 ,1921021592 ,11781623629 ,11651582894 ,21643667 ,11781687076 ,21643688 ,11781650358 ,4641985524 ,11781654331 ,11651582900 ,21643695 ,11781650356 ,6993586666 ,12022618317 ,4641985522 ,9279636049 ,346142728 ,28889324 ,304956842 ,415139775 ,2953713804 ,396983863 ,10164180040 ,1360050026 ,9411367152 ,255023762 ,9411367151 ,7287714684 ,9289619201 ,9411369706 ,1457634955 ,9411446211"
B062,4043,4040,12133740668,9411446211,1615.07,"9411446211 ,12039406978 ,12039406973 ,4214707567 ,29895621 ,4214707571 ,4214707573 ,4214707574 ,9411446201 ,3040304734 ,4133111086 ,12039406979 ,7309884594 ,2253486745 ,12136574450 ,311440978 ,12136574456 ,3524371525 ,21643703 ,3559815030 ,311441298 ,11273397467 ,312678840 ,12102617975 ,12102617974 ,7325692673 ,9411777036 ,9411777048 ,21650936 ,9411777045 ,9411777038 ,7205350224 ,3374154724 ,7325692674 ,312678859 ,30002186 ,312679136 ,311442177 ,12136574699 ,312679155 ,311442458 ,312679159 ,311442445 ,3559815031 ,312679222 ,312679444 ,12167725524 ,21643719 ,12167725632 ,312680045 ,1890943740 ,312680940 ,1326074423 ,4568424046 ,312680864 ,9231397993 ,9128520160 ,5673568003 ,9359895003 ,12133740668"
B064,4043,4272,12133740668,12193565446,2386.41,"12193565446 ,21643807 ,2252961824 ,12136573653 ,9411402516 ,644625130 ,338859209 ,311443542 ,311443461 ,311441686 ,9411406817 ,513459830 ,9411406818 ,3768774353 ,28829639 ,12136574297 ,28829638 ,311441925 ,311443249 ,12095329693 ,28829637 ,311443274 ,311442207 ,12095329689 ,311443372 ,311442242 ,28829636 ,28829635 ,9411406819 ,513459671 ,9411406820 ,28829630 ,11449670545 ,312680361 ,12095329685 ,12095329679 ,12095329680 ,12095329675 ,939178751 ,12167709041 ,939178718 ,12167709050 ,939178715 ,312680554 ,12167709043 ,312680462 ,312680963 ,12167709091 ,12167725573 ,12167725555 ,312680960 ,12167725603 ,12167725567 ,12167725566 ,312680893 ,12167725565 ,12167725564 ,312680892 ,12167725602 ,312680882 ,9979004821 ,9979004822 ,10740505069 ,9128520169 ,12167725644 ,2276369642 ,312680864 ,9231397993 ,9128520160 ,5673568003 ,9359895003 ,12133740668"
B065,4051,3180,7888965026,11571571941,1550.35,"7888965026 ,11017120489 ,470750020 ,11017120490 ,11017120491 ,11017120492 ,470750019 ,7346232460 ,470749721 ,476257259 ,470750018 ,470750017 ,11017120502 ,11017120501 ,11017120503 ,11017120500 ,7888965028 ,3224360159 ,11017120504 ,11017122005 ,11017122006 ,11017122007 ,4211625360 ,3224360160 ,4211625320 ,2248026513 ,470751228 ,317497236 ,317341970 ,4211625333 ,4211625334 ,3963177127 ,317497234 ,317342242 ,2248026496 ,60174001 ,317342357 ,60174000 ,317497230 ,317342710 ,470735165 ,317497227 ,317342732 ,4211625317 ,4211625324 ,5213980754 ,317342775 ,2248026482 ,317342858 ,317497175 ,317343237 ,2248026478 ,11566571371 ,11557766863 ,11557766864 ,317343472 ,11566571372 ,11571571951 ,317343496 ,797740893 ,11571571941"
B066,4030,4051,9167202758,7888965026,767.55,"7888965026 ,11017120489 ,470750020 ,11017120490 ,11017120491 ,11017120492 ,470750019 ,7346232460 ,470749721 ,476257259 ,470750018 ,470750017 ,11017122008 ,11017120473 ,7888965027 ,7346232458 ,11017120498 ,11017120499 ,11017122011 ,4211625358 ,11017122012 ,29963928 ,2248026493 ,11017120478 ,11017120479 ,2248026514 ,11017120480 ,277377117 ,11017120481 ,11017122013 ,11017122014 ,277370226 ,313157627 ,4211625325 ,313157350 ,470751936 ,4211625355 ,313156997 ,4211625321 ,3963218613 ,2407795357 ,4679485402 ,2407772766 ,2247951177 ,9167202754 ,2247951198 ,11016983419 ,11016983420 ,10558599237 ,10558599231 ,11016980001 ,2407795363 ,470755762 ,2407772783 ,9167202789 ,9167202788 ,10558599229 ,10558599235 ,9167202758"
B067,4032,4051,11393426883,7888965026,1502.75,"7888965026 ,11017120489 ,470750020 ,11017120490 ,11017120491 ,11017120492 ,470750019 ,7346232460 ,470749721 ,476257259 ,470750018 ,470750017 ,11017122008 ,11017120473 ,7888965027 ,7346232458 ,11017120498 ,11017120499 ,11017122011 ,4211625358 ,11017122012 ,29963928 ,2248026493 ,11017120478 ,11017120479 ,2248026514 ,11017120480 ,277377117 ,11017120481 ,11017122013 ,11017122014 ,277370226 ,313157627 ,4211625325 ,313157350 ,470751936 ,4211625355 ,313156997 ,4211625321 ,3963218613 ,2407795357 ,4679485402 ,2407772766 ,2247951177 ,9167202754 ,2247951198 ,11016983419 ,11016983420 ,10558599237 ,10558599231 ,10558599238 ,10558599236 ,11016983415 ,11016983414 ,279115366 ,10558599234 ,2407772775 ,279115365 ,313158062 ,5226078424 ,3917943298 ,12169535081 ,5226069385 ,313155496 ,4889662613 ,313140425 ,313155559 ,8163706717 ,8163693314 ,1622867372 ,8163706728 ,11393426839 ,7406048774 ,11393426838 ,4060979730 ,11393426883"
B068,3180,4057,11571571941,5010888883,1773.61,"5010888883 ,3049784557 ,3049784552 ,12193298151 ,317496719 ,10695858491 ,317497246 ,317496855 ,317492137 ,317497289 ,317497291 ,347432325 ,317497171 ,317497225 ,317492202 ,317497178 ,9085310209 ,4211625328 ,4211625327 ,60173995 ,11017139246 ,11571571942 ,11017139225 ,11017139224 ,797740844 ,797740891 ,2248057934 ,11017139237 ,4211625370 ,60173996 ,317343237 ,2248026478 ,11566571371 ,11557766863 ,11557766864 ,317343472 ,11566571372 ,11571571951 ,317343496 ,797740893 ,11571571941"
B070,2200,4057,9408676170,5010888883,2617.2,"5010888883 ,11819768463 ,2975035990 ,11819768464 ,5010888886 ,7113022537 ,317477106 ,5007549357 ,12542934584 ,317477326 ,12491771646 ,12491771647 ,12491771648 ,12491771649 ,317477325 ,317477324 ,12491771645 ,12491771644 ,317477323 ,3237357911 ,12542934594 ,12491771642 ,3237357917 ,3237357919 ,12542985601 ,3237357925 ,317487149 ,317486612 ,317487239 ,317487284 ,317487310 ,317487353 ,12657442219 ,317485206 ,3049785269 ,3049785268 ,3049785267 ,3049785266 ,3049785257 ,12657442221 ,317486577 ,3049785278 ,3049785293 ,3049785294 ,3049785295 ,3049785296 ,3049785279 ,4742748254 ,12540146761 ,2404837099 ,3021906452 ,2404837107 ,2404837110 ,2404837116 ,2404837125 ,12540146762 ,317486258 ,317486270 ,12540146766 ,317486319 ,317486325 ,12540304514 ,30948679 ,4034648990 ,317123304 ,7346752796 ,7658479818 ,571425631 ,9408697270 ,4288151631 ,1700581641 ,9408697676 ,9408676170"
B071,4032,4057,11393426883,5010888883,1859.81,"5010888883 ,11819768463 ,2975035990 ,11819768461 ,5010888884 ,3049784550 ,317497268 ,317497266 ,467124256 ,317497257 ,317497255 ,317497247 ,313440752 ,12193297765 ,317497107 ,11816862580 ,11816862579 ,5007549358 ,313440751 ,313249474 ,313254257 ,313254136 ,313249317 ,313254091 ,313249236 ,313254090 ,313249222 ,21643793 ,12046634615 ,313140301 ,313249220 ,313140316 ,313249218 ,313249126 ,21643827 ,313156658 ,1622867472 ,5282956555 ,8163706737 ,679106574 ,4060979732 ,11393426885 ,21643803 ,11393426883"
B073,3127,4063,21643788,4543994763,1245.02,"4543994763 ,10679445658 ,2245992569 ,29960444 ,2245992500 ,10679445656 ,4543994762 ,4543994759 ,4288151626 ,4288151629 ,3851450212 ,1228622455 ,1607261652 ,7406382812 ,8972090458 ,4742757143 ,4742757134 ,4742757125 ,314464161 ,314467752 ,314465712 ,10825640100 ,3885835702 ,10301805529 ,1837365558 ,311423168 ,5882991965 ,311423377 ,10292893185 ,11056069474 ,1607261654 ,730609224 ,9903079370 ,21643788"
B074,2200,4063,9408676170,4543994763,1626.49,"4543994763 ,10679445658 ,2245992569 ,29960444 ,12491771605 ,4543994761 ,317482370 ,314466732 ,3494855928 ,317477153 ,314467397 ,811333091 ,317483474 ,3355382345 ,30948270 ,9406582750 ,9406583363 ,3494855068 ,9406583364 ,317482799 ,30948275 ,1705604803 ,317483518 ,9169363805 ,12303450784 ,30948445 ,317485565 ,30948469 ,3494849092 ,29960475 ,317486096 ,30948521 ,30948546 ,1929047671 ,314498899 ,317486304 ,314498915 ,7896127866 ,7346752793 ,317486324 ,314498916 ,9408697680 ,9408676169 ,29960476 ,2245992526 ,9408676170"
B075,4034,4063,4326585007,4543994763,1860.95,"4543994763 ,10679445658 ,2245992569 ,29960444 ,12491771601 ,4543994760 ,7406366348 ,314464044 ,313139629 ,6411689445 ,313139588 ,314463503 ,11268542568 ,3494860106 ,4027914683 ,313139522 ,314462184 ,313139448 ,314458761 ,313441738 ,314457601 ,7957744754 ,313139768 ,29960443 ,314457781 ,313139810 ,314457753 ,3494863649 ,314461469 ,313139819 ,5045891610 ,314456863 ,10671971393 ,10671989412 ,313139910 ,10671989419 ,12067761106 ,12067761110 ,314456316 ,313139857 ,3494863650 ,10164197533 ,12039297383 ,313139953 ,2381887355 ,462844528 ,304705564 ,462850492 ,304705458 ,462849962 ,12039297384 ,4326585010 ,10671969988 ,4326585009 ,11649391531 ,29936554 ,4142788511 ,11649391530 ,4326585007"
B078,4262,4263,1462399079,12193536797,1020.49,"12193536797 ,210651438 ,12193536788 ,12169189554 ,4169720821 ,2173117086 ,7466120454 ,10656722499 ,7466120455 ,7613561373 ,42943966 ,12118335817 ,12169175684 ,3818221000 ,12169175685 ,305591445 ,514124324 ,2250235138 ,8123093641 ,10656722462 ,4169720252 ,2250235146 ,10656722454 ,10656722469 ,10656722424 ,10597802111 ,2250195566 ,313277897 ,10597802112 ,2250195564 ,2250195561 ,5463004222 ,2250195570 ,4169720810 ,262930786 ,303912492 ,518294173 ,7896129894 ,1462399023 ,1462399081 ,1462399005 ,1462398713 ,1462398678 ,518294186 ,1462398993 ,1462399087 ,518294206 ,1462399044 ,1462398850 ,1462399028 ,1462399024 ,518294209 ,518294212 ,1462398920 ,1462398790 ,1462399148 ,1462398690 ,1462399059 ,1462398689 ,9013268988 ,518293564 ,518293570 ,12540841957 ,1462398834 ,12540841956 ,1462399105 ,12540841955 ,1462398854 ,1462398864 ,1462399079"
B079,4821,4263,8558271414,12193536797,858.72,"12193536797 ,210651438 ,4169720824 ,12193536792 ,2173117085 ,305591845 ,10656737145 ,10656737140 ,304710610 ,305591534 ,2184616720 ,10656737151 ,350872703 ,2184616685 ,12101902139 ,304710619 ,305591668 ,3818220998 ,304710624 ,255025708 ,2251280073 ,2250199843 ,210651266 ,1457531607 ,1457531610 ,12540872396 ,12540872397 ,12540872398 ,12540872399 ,1457531573 ,1457531574 ,1457603157 ,4348437190 ,4348437195 ,8558278019 ,210651243 ,1457531571 ,255025360 ,255025361 ,255025362 ,255025363 ,4348312657 ,1457531577 ,4348372063 ,4348372129 ,2251280087 ,4348372054 ,1457531632 ,255025323 ,2251280046 ,255025364 ,12540888734 ,12540888740 ,1457531621 ,1457531568 ,12540888739 ,255025365 ,1457531580 ,12540888738 ,255025366 ,12540888737 ,1457531601 ,255025367 ,3318537678 ,210651224 ,8558271414"
B081,4264,3002,9088262142,12120726031,1584.06,"12120726031 ,21643697 ,12120726032 ,6310704946 ,8955727059 ,7405609694 ,7405686838 ,304712522 ,12120726051 ,6307721216 ,2381255964 ,12120725914 ,304712969 ,304712993 ,12120726044 ,12120725800 ,12120725797 ,518305746 ,518306137 ,12124784111 ,12124784114 ,12124784117 ,12124784118 ,12124784115 ,12124784116 ,12124784134 ,12124784130 ,12124784131 ,12124784132 ,12124784133 ,12124784120 ,12124784119 ,12124784128 ,12124784141 ,9070375617 ,12124784129 ,9070355616 ,304713784 ,12124784100 ,12124784282 ,304713785 ,12124784085 ,12124784086 ,12124784103 ,12124784104 ,6539483455 ,12124784105 ,6539483458 ,12124784184 ,12124784098 ,12124784084 ,304713786 ,518305532 ,304713787 ,12124784080 ,12124784079 ,12124784078 ,12124784077 ,12124784069 ,12124784188 ,6539859882 ,12124784047 ,12124784048 ,12124784071 ,12124784049 ,12124784076 ,6539859870 ,12124784050 ,12124784051 ,2408460672 ,12156896211 ,7782675757 ,809133130 ,350856157 ,7782675756 ,12124784414 ,304713790 ,12124784415 ,304713791 ,9088836580 ,12128700443 ,9832354908 ,304713793 ,12156896202 ,12156896203 ,7719568846 ,7719568845 ,7719568848 ,7719568849 ,7719568854 ,9088268084 ,518305552 ,518305551 ,518305550 ,518305549 ,9088262150 ,2251775004 ,518305545 ,514120769 ,514120744 ,304711620 ,598491770 ,4568441082 ,9088262142"
B082,4324,4266,21643772,12212736700,2500.1,"12212736700 ,11651397062 ,12212736699 ,11651397063 ,9832354057 ,5415776705 ,311412174 ,2170492154 ,730619650 ,346140954 ,5217591485 ,270667693 ,346141005 ,10585448686 ,2171162549 ,12548463165 ,2171162526 ,246707521 ,12548463163 ,2938998293 ,11785018320 ,1196188723 ,11785018319 ,304715768 ,346139686 ,304715774 ,304763474 ,304715767 ,12548469040 ,304715766 ,304715765 ,304715764 ,304715763 ,304715772 ,617554061 ,304715761 ,304715532 ,8955885800 ,304701167 ,304715731 ,304701113 ,304701112 ,304700973 ,8808355507 ,304700975 ,304700957 ,304704433 ,12319955347 ,11651582996 ,304700954 ,304704420 ,11785018349 ,4739203039 ,8751371701 ,2251774972 ,30948249 ,2245395882 ,7896127860 ,2245406378 ,2245406373 ,2245406364 ,2245406376 ,4000710671 ,4000710670 ,7896127861 ,21643772"
B083,4266,4272,12212736700,12193565446,1383.33,"12193565446 ,9411402514 ,304960799 ,2252961774 ,12193558024 ,7824650306 ,304960872 ,304961225 ,304961226 ,7824650308 ,9564928081 ,304957780 ,9564928082 ,304958878 ,8041787559 ,304958535 ,9236522982 ,304957745 ,3785423921 ,3785423919 ,3785423920 ,304962663 ,9832354928 ,304964091 ,304964112 ,304964113 ,12212784565 ,304964114 ,3785499791 ,21643757 ,12212736700"
B084,3120,4266,5240477277,12212736700,1615.6,"12212736700 ,11651397062 ,12212736697 ,11651397064 ,2170492258 ,9832354854 ,995942528 ,311411487 ,6662866332 ,6662866342 ,11781689476 ,11781689478 ,11781689480 ,11781689482 ,11781689484 ,6662866379 ,11651397066 ,12548777819 ,12548777820 ,1920971268 ,1920986031 ,1920971276 ,12548777809 ,12548777810 ,1920971274 ,11781689496 ,2171165815 ,311411577 ,7824618179 ,311411697 ,8813726388 ,8813726389 ,311410631 ,5217620053 ,311409801 ,5217620061 ,311410414 ,5217620059 ,311410316 ,12555552905 ,12555552904 ,9275690457 ,12555552903 ,9275690456 ,12555552906 ,12555500791 ,12555552909 ,12555552907 ,12555552908 ,12555500796 ,346141385 ,12555552924 ,12555552923 ,12555552922 ,12555552921 ,12555552920 ,12555552919 ,12555552918 ,12555500789 ,12555552925 ,12555552926 ,12555552927 ,5217620064 ,12555552928 ,6207242996 ,5217620074 ,311409690 ,12195891063 ,9236522999 ,12195891064 ,311409783 ,304763657 ,1365152080 ,311409086 ,311409565 ,7402748912 ,9128520152 ,5240477279 ,2267848096 ,21643700 ,5240477277"
B085,4264,4266,9088262142,12212736700,1202.47,"12212736700 ,11651397062 ,12212736695 ,11651397065 ,8813726391 ,346142117 ,304964279 ,304957571 ,3785423920 ,304962663 ,9832354928 ,304964091 ,304962711 ,9832354927 ,3785423918 ,304962833 ,9832354926 ,304964083 ,304963510 ,538196631 ,11651582961 ,11651582960 ,304964075 ,11651582959 ,11651582958 ,3785396307 ,304963536 ,8045368862 ,3785396304 ,1496025925 ,2702233111 ,2374479339 ,12136872915 ,12136872914 ,2702233105 ,10008172572 ,10008172575 ,10008172577 ,10008172578 ,10008172579 ,304710618 ,10008172573 ,10008172583 ,12101967810 ,350863357 ,4568441081 ,5304525129 ,4568441084 ,12136873087 ,21643826 ,12124784477 ,9088262142"
B086,4264,4270,9088262142,11769380948,691.88,"11769380948 ,9411351834 ,10679544438 ,9128520185 ,304963849 ,12136867392 ,304710660 ,12101967808 ,304962448 ,3534571476 ,12136867386 ,12136867387 ,304710620 ,11133328865 ,12101967809 ,2374479338 ,10008172579 ,304710618 ,10008172573 ,10008172583 ,12101967810 ,350863357 ,4568441081 ,5304525129 ,4568441084 ,12136873087 ,21643826 ,12124784477 ,9088262142"
B087,4270,4273,11769380948,9509392034,2821.97,"9509392034 ,9107058844 ,315024020 ,312680517 ,315024022 ,9107058839 ,11449670532 ,315024023 ,354122224 ,2171187477 ,315024024 ,9109408594 ,315024030 ,354125819 ,11332360048 ,354125605 ,11785018311 ,3158930038 ,9411385047 ,9411385048 ,9411385046 ,11332439481 ,11785018310 ,697200872 ,11785018309 ,11332439492 ,11332439493 ,11785018308 ,315023981 ,11449670562 ,1890998740 ,11785018307 ,11785018306 ,311690832 ,315023942 ,11332439478 ,11332439767 ,315023940 ,11332439759 ,12350979102 ,12350979103 ,11332439766 ,315023926 ,315023925 ,9275690399 ,11332439771 ,9275690398 ,311690281 ,9275690397 ,12095329645 ,311690282 ,311690283 ,9128520184 ,311690324 ,9275690371 ,9275690372 ,311690284 ,9275690373 ,9275690374 ,311690285 ,9275690376 ,11449672888 ,9275690375 ,311690286 ,11449672874 ,9275690377 ,9275690378 ,9275690388 ,9275690387 ,9275690386 ,9275690383 ,9275690382 ,311690501 ,570986414 ,311690500 ,311690499 ,9322934805 ,315023893 ,11449672908 ,315023888 ,3785499762 ,315023885 ,3785499760 ,12095329501 ,11918943501 ,6539812536 ,6539812538 ,6539812539 ,12095329533 ,12095296895 ,12095296894 ,311690441 ,12095329538 ,12095296892 ,12095296893 ,11133328876 ,12095296890 ,12095329550 ,12095329549 ,2251425041 ,311690432 ,11133335192 ,9411351835 ,11769380954 ,4214707553 ,30002208 ,4214707551 ,11769380948"
B088,4040,4272,9411446211,12193565446,817.91,"12193565446 ,21643807 ,9411402515 ,304960888 ,311441832 ,304960980 ,304961150 ,262923416 ,12000353273 ,311441745 ,9350183818 ,12193571504 ,304960317 ,12136574283 ,12136574469 ,12136574286 ,396982385 ,311441023 ,255023764 ,4214707563 ,10187215406 ,4214707565 ,2253461870 ,7309884593 ,311441100 ,9279636043 ,6583481162 ,3040304733 ,1457628509 ,4214707568 ,4214707569 ,29895621 ,4214707567 ,12039406973 ,12039406978 ,9411446211"
B089,4270,4272,11769380948,12193565446,1198.28,"12193565446 ,9411402514 ,304960799 ,304958836 ,10112784924 ,9411385059 ,11332439607 ,21643817 ,11332439602 ,9411385061 ,3785423926 ,304963910 ,311690209 ,304963858 ,311690293 ,304963861 ,304963816 ,3818211693 ,304963708 ,311690450 ,538145225 ,311690432 ,11133335192 ,9411351835 ,11769380954 ,4214707553 ,30002208 ,4214707551 ,11769380948"
B090,4273,4272,9509392034,12193565446,1689.36,"12193565446 ,21643807 ,2252961824 ,12136573653 ,9411402516 ,644625130 ,338859209 ,311443542 ,311443461 ,311441686 ,9411406817 ,513459830 ,9411406818 ,3768774353 ,28829639 ,12136574297 ,28829638 ,311441925 ,311443249 ,12095329693 ,28829637 ,311443274 ,311442207 ,12095329689 ,311443372 ,311442242 ,28829636 ,28829635 ,9411406819 ,513459671 ,9411406820 ,28829630 ,11449670545 ,312680361 ,12095329676 ,312680492 ,9411406821 ,513459694 ,9411406822 ,2171187498 ,312680499 ,315024022 ,312680517 ,315024020 ,9107058844 ,9509392034"
B091,4043,4273,12133740668,9509392034,818.45,"9509392034 ,3415687339 ,3415687341 ,3415687337 ,9109429126 ,3415687371 ,3415687342 ,12167709017 ,3415687340 ,3415687357 ,3415687360 ,9109418951 ,12167709021 ,3415687358 ,3415687338 ,3415687336 ,3415687352 ,10250234467 ,10250234469 ,10250234468 ,3415687349 ,3415687343 ,10250234466 ,3415687385 ,12133740254 ,10740505118 ,9359895000 ,12133740666 ,4122894839 ,21643702 ,12133740668"
B093,4030,4321,9167202758,247297077,1683.16,"247297077 ,11017146433 ,1488046397 ,277369883 ,11017146434 ,277369884 ,1488046406 ,4204671693 ,277369885 ,2407823612 ,12101835930 ,4204671722 ,1488046391 ,12101835931 ,4204671721 ,277369877 ,277369878 ,277369879 ,4204671692 ,1488092578 ,247297078 ,11455340315 ,11017146411 ,1488046404 ,1488046430 ,21643771 ,5406690163 ,5406690174 ,7287806690 ,2247681807 ,309994010 ,5406950155 ,470768160 ,309994028 ,310001085 ,10923020830 ,10923020848 ,10923020871 ,310001088 ,310000530 ,10923020902 ,9946397767 ,310001083 ,310000585 ,8417717384 ,10923038214 ,9070324647 ,7896127877 ,310001026 ,5589273583 ,11393426675 ,310001023 ,310000652 ,5543933899 ,310000737 ,12101835929 ,12101835928 ,2017961188 ,4815115682 ,470763802 ,4889609664 ,5226078450 ,5226078441 ,12101835927 ,5226078431 ,5226078458 ,5226078461 ,2247951189 ,9167202761 ,7896129885 ,10558599233 ,2247951206 ,10558599231 ,11016980001 ,2407795363 ,470755762 ,2407772783 ,9167202789 ,9167202788 ,10558599229 ,10558599235 ,9167202758"
B094,4324,4321,21643772,247297077,1628.71,"247297077 ,11017146433 ,1488046397 ,277369883 ,11017146434 ,277369884 ,1488046406 ,4204671693 ,277369885 ,2407823612 ,12101835930 ,4204671722 ,1488046391 ,1488046410 ,2247591096 ,127390268 ,2247672420 ,4679496898 ,2247591101 ,2247672417 ,309984697 ,11455337662 ,7019090385 ,21643741 ,309989573 ,309989084 ,1657067339 ,309988225 ,2247662465 ,1657067341 ,309971077 ,2247594824 ,2247591099 ,11416925566 ,2247591109 ,309971278 ,309971064 ,11564736840 ,11893205381 ,11564736839 ,10679540114 ,10679540113 ,9832354941 ,11893205379 ,2245788941 ,309971000 ,9832354940 ,21643772"
